坊,ンン…。
湯婆婆,もう、坊はまたベッドで寝ないで…。
坊,アアア…アアア…。
湯婆婆,ああ、ごめんごめん。いい子でおネンネしてたのにね。
湯婆婆,バーバはまだお仕事があるの。
湯婆婆,いい子でおネンネしててね。
千尋,あっ！
千尋,痛い！離して！
千尋,あっ、助けてくれてありがとう。
千尋,私、急いで行かなくちゃならないの。離してくれる？
坊,お前、病気うつしに来たんだな？
千尋,えっ？
坊,おんもには悪いバイキンしかいないんだぞ。
千尋,私、人間よ。この世界じゃちょっと珍しいかもしれないけど。
坊,おんもは体に悪いんだぞ。ここにいて坊とお遊びしろ。
千尋,あなた病気なの？
坊,おんもに行くと病気になるからここにいるんだ。
千尋,こんなとこにいたほうが病気になるよ！
千尋,あのね、私のとても大切な人が大ケガしてるの。
千尋,だからすぐ行かなきゃならないの。お願い、手を離して！
坊,行ったら泣いちゃうぞ。
坊,坊が泣いたらすぐバーバが来てお前なんか殺しちゃうぞ。
坊,こんな手すぐ折っちゃうぞ。
千尋,痛い！痛い！
千尋,ねっ、後で戻って来て遊んであげるから。
坊,ダメ！今遊ぶの！
坊,ん？
千尋,血！分かる？血！
千尋,ハクー！
千尋,何するの？！あっち行って！シッ、シッ。
千尋,ハク！ハクね！しっかりして！
千尋,静かにして！ハク！
千尋,あっ！
千尋,あっち行って！
千尋,あっ！ダメ！
坊,血なんか平気だぞ。
坊,遊ばないと泣いちゃうぞ。
千尋,待って。ねっ？いい子だから！
坊,坊と遊ばないと泣いちゃうぞ…。
千尋,お願い！待って！
銭婆,うるさいねぇ。静かにしておくれ。
銭婆,あんたはちょっと太り過ぎね。
銭婆,やっぱりちょっと透けるわね。
坊,バーバ。
銭婆,やれやれ。お母さんと私の区別もつかないのかい。
銭婆,そのほうが少しは動きやすいだろ。
銭婆,さーてと…お前達は何がいいかね。
千尋,あっ！
銭婆,フフフ…。
銭婆,このことは内緒だよ。
銭婆,誰かにしゃべるとお前の口が裂けるからね。
千尋,あなたは誰？
銭婆,湯バーバの双子の姉さ。
銭婆,お前さんのおかげで、ここを見物できて面白かったよ。
銭婆,さあ、その竜を渡しな。
千尋,ハクをどうするの？ひどいケガなの。
銭婆,そいつは妹の手先のドロボー竜だよ。
銭婆,私の所から大事なハンコを盗み出した。
ハク,ハクがそんなことするはずない！優しい人だもん。
銭婆,竜はみんな優しいよ。優しくて愚かだ。
銭婆,魔法の力を手に入れようとして、妹の弟子になるなんてね。
銭婆,この若者は欲深の妹の言いなりだ。
銭婆,さあ、そこをどきな。
銭婆,どのみちこの竜はもう助からないよ。
銭婆,ハンコには守りのまじないがかけてあるからね。盗んだ者が死ぬようにと。
千尋,イヤ！ダメ！
銭婆,何だろうね？この連中は。
銭婆,これっ、おやめ。部屋にお戻りな。
銭婆,ん？
千尋,あっ！
銭婆,あらあら、油断したねぇ。
千尋,ハク！あっ、ダメ！キャー！
千尋,ハク！
釜爺,うわっ！
釜爺,何ごとじゃい？！
千尋,ハク！
釜爺,待ちなさい！
千尋,ハク！
千尋,苦しいの？
釜爺,こりゃー、いかん。
千尋,ハク！しっかり！
千尋,どうしよう？ハクが死んじゃう！
釜爺,体の中で何かが命を食い荒らしとる。
千尋,体の中？
釜爺,強い魔法だ。わしにはどうにもならん。
千尋,ハク、これ、河の神様がくれたおダンゴ。
千尋,効くかもしれない。食べて。
千尋,ハク、口を開けて！
千尋,ハク、お願い！食べて！
千尋,ほら、平気だよ。
釜爺,そりゃあニガダンゴか。
千尋,開けて…いい子だから…。
千尋,大丈夫…。飲み込んで！
釜爺,出た！こいつだ！
千尋,あっ！
千尋,ハンコ！
釜爺,逃げた！あっち！あっち！あっち！
千尋,うわっ！あっ！あっ！
千尋,ああああ！
釜爺,エンガチョ！千！エンガチョ！
釜爺,切った！
千尋,おじさん、これ、湯バーバのお姉さんのハンコなの。
釜爺,ゼニーバの？魔女の契約印か！
釜爺,そりゃまたえらいものを …。
千尋,ああ…やっぱりハクだ！おじさん、ハクよ！
釜爺,おう…。
千尋,ハク！ハク！ハク！
千尋,おじさん！ハク息してない！
釜爺,まだしとるがな、魔法の傷は油断できんが…。
釜爺,これで少しは落ち着くといいんだが…。
釜爺,ハクはな、千と同じように突然ここにやって来てな。
釜爺,魔法使いになりたいと言いおってな。
釜爺,わしは反対したんだ。魔女の弟子なんぞ、ろくなことはないってな。
釜爺,聞かないんだよ。
釜爺,もう帰る所はないと、とうとう湯バーバの弟子になっちまった。
釜爺,そのうち、どんどん顔色は悪くなるし、目つきばかりきつくなってな。
千尋,カマジイさん、私これ、湯バーバのお姉さんに返して来る。
千尋,返して、謝って、ハクを助けてくれるように頼んでみる。
千尋,お姉さんのいる所を教えて。
釜爺,ゼニーバの所へか？
釜爺,あの魔女は怖えぇぞ。
千尋,お願い！
千尋,ハクは私を助けてくれたの。私ハクを助けたい。
釜爺,うーん…行くにはな…。行けるだろうが、帰りがな…。
釜爺,待ちなさい。
釜爺,確か…ここだったか…。
千尋,みんな、私の靴と服、お願いね。
リン,千！ずいぶん捜したんだぞ！
千尋,リンさん。
リン,ハクじゃん。何かあったのか？ここ。
リン,何だ？そいつら。
千尋,新しい友達なの。ねっ？
リン,湯バーバがカンカンになってお前のこと捜してるぞ！
リン,気前がいいと思ってた客がカオナシって化け物だったんだよ。
リン,湯バーバは千が引き入れたって言うんだ。
千尋,あっ…そうかもしれない。
リン,ええっ？！ホントかよ…。
千尋,だって、お客さんだと思ったから…。
リン,どうすんだよ？あいつもう３人ものんじゃったんだぞ！
釜爺,あった！これだ！千、あったぞ！
リン,じいさん、今忙しいんだよ。
釜爺,これが使える。
リン,電車のキップじゃん。どこで手に入れたの？こんなの。
釜爺,４０年前の使い残りだ。
釜爺,いいか？電車で６つ目の沼の底という駅だ。
千尋,沼の底？
釜爺,そうだ。とにかく６つ目だ。
千尋,６つ目ね。
釜爺,間違えるなよ。
釜爺,昔は戻りの電車があったんだが、近頃は行きっぱなしだ。
釜爺,それでも行くかだ。
千尋,うん。帰りは線路を歩いて来るからいい。
リン,湯バーバはどうすんだよ？
千尋,これから行く。
千尋,ハク、きっと戻って来るから、死んじゃダメだよ。
リン,何がどうしたの？
釜爺,分からんか？愛だ。愛。
湯女１,ますます大きくなってるよ！
湯女２,やだ。あたい食われたくない。
湯女３,来たよ。
父役,千か！よかった。湯バーバ様ではもうおさえられんのだ。
湯婆婆,オホホホホ！
湯婆婆,何もそんなに暴れなくても、千は来ますよ。
顔無し (青蛙),千はどこだ？千を出せ！
父役,さあ、急げ。
父役,湯バーバ様、千です。
湯婆婆,遅い！
湯婆婆,お客様、千が来ましたよ。ほんのちょっとお待ちくださいね。
湯婆婆,何をグズグズしてたんだい？！このままじゃ大損だ！
湯婆婆,あいつをおだててしぼれるだけ金をしぼり出さ…。
湯婆婆,ん？
坊,チュウ。
湯婆婆,何だい？その汚いネズミは。
千尋,えっ？あのう…ご存じないですか？
湯婆婆,知るわけないだろ？おー、イヤだ。
湯婆婆,さあ、行きな。
湯婆婆,ごゆっくり。
父役,千、１人で大丈夫でしょうか？
湯婆婆,お前が代わるかい？
父役,イっ！
湯婆婆,フン。
顔無し(兄役),これ食うか？うまいぞー。
顔無し(兄役),金を出そうか？千の他には出してやらないことにしたんだ。
顔無し(兄役),こっちへおいで。
顔無し(兄役),千は何が欲しいんだ？言ってごらん。
千尋,あなたはどこから来たの？
千尋,私すぐ行かなきゃならないとこがあるの。
顔無し(兄役),ううっ。
千尋,あなたは来た所へ帰ったほうがいいよ。
千尋,私が欲しいものはあなたには絶対出せない。
千尋,お家はどこなの？お父さんやお母さんいるんでしょう？
顔無し(青蛙),イヤだ…イヤだ…。
顔無し(青蛙),寂しい…寂しい…。
千尋,お家が分からないの？
顔無し(青蛙),千、欲しい…千、欲しいー。
顔無し(兄役),欲しがれ。
千尋,私を食べる気？
顔無し(青蛙),取れ。
顔無し(兄役),取れ！
坊,チュウ！
千尋,私を食べるなら、その前にこれを食べて。
千尋,ホントはお父さんとお母さんにあげたかったんだけど、あげるね。
千尋,あっ！
顔無し(兄役),千…。
千尋,あっ…。
顔無し(兄役),小娘が何を食わした？！
湯婆婆,みんな、おどき！
湯婆婆,お客様とて許せぬ！
千尋,こっちだよ！
千尋,こっち！
顔無し(青蛙),許せん…。
リン,セーン！こっちだー！
千尋,来た。こっちだよー！
リン,呼んでどうすんだよ？！
千尋,あの人湯屋にいるからいけないの。あそこを出たほうがいいんだよ。
リン,だってどこ連れてくんだよ？
千尋,分かんないけど。
リン,「分かんない」って…。
リン,あーあ、ついて来るぞ、あいつ。
リン,ここから歩け。
千尋,うん。
リン,駅は行けば分かるって。
千尋,ありがとう。
リン,必ず戻って来いよ。
千尋,うん！
リン,セーン！お前のことドンくさいって言ったけど、取り消すぞー！
リン,カオナシ！センに何かしたら、許さないからな！
千尋,あれだ！
千尋,電車が来た。来るよ。
千尋,あのう、沼の底までお願いします。
千尋,えっ？あなたも乗りたいの？
顔無し,ア…ア…。
千尋,あの、この人もお願いします。
顔無し,ア…ア…。
千尋,おいで。
千尋,おとなしくしててね。
ハク,おじいさん。
釜爺,ん…う～ん…。
釜爺,おっ、ハク。気がついたか。
ハク,おじいさん、千はどこです？
ハク,何があったのでしょう？教えてください。
釜爺,お前、何も覚えてないのか？
ハク,切れ切れにしか思い出せません。
ハク,闇の中で千尋が何度も私を呼びました。
ハク,その声を頼りにもがいて、気がついたらここに寝ていました。
釜爺,そうか…千尋か…。
釜爺,あの子は千尋というのか？
釜爺,いいなぁ…愛の力だなぁ。
湯婆婆,これっぱかしの金でどう埋めあわせするのさ。
湯婆婆,千のバカが！せっかくの儲けをフイにしちまって。
青蛙,で…でも、千のおかげで、オレ達助かったんです。
湯婆婆,お黙り！
湯婆婆,みんな自分でまいた種じゃないか。
湯婆婆,それなのに、勝手に逃げ出したんだよ。
湯婆婆,あの子は自分の親を見捨てたんだ！
湯婆婆,親豚は食べ頃だろ？ベーコンにでもハムにでもしちまいな。
ハク,お待ちください。
青蛙,ハク様！
湯婆婆,何だい？お前。生きてたのかい。
ハク,まだ分かりませんか？大切なものがすり替わったのに。
湯婆婆,ずいぶん生意気な口をきくね。
湯婆婆,いつからそんなに偉くなったんだい？
湯婆婆,坊…。
湯婆婆,ああ！ンギャー！
湯婆婆,坊ー！
青蛙,土くれだ！
湯婆婆,坊ー！
湯婆婆,どこにいるの？坊ー！
湯婆婆,出て来ておくれ！
湯婆婆,坊！
湯婆婆,坊…坊…。
湯婆婆,おのれー！言えーー！
湯婆婆,私の坊をどこへやったー？！
ハク,ゼニーバの所です。
湯婆婆,ゼニーバ？
湯婆婆,あぁ…。
湯婆婆,なるほどね。性悪女め。
湯婆婆,それで私に勝ったつもりかい？ヒヒヒ…。
湯婆婆,で？どうするんだい？
ハク,坊を連れ戻して来ます。
ハク,その代わり、千と両親を人間の世界へ戻してやってください。
湯婆婆,それでお前はどうなるんだい？
湯婆婆,その後私に八つ裂きにされてもいいんかい？！
千尋,この駅でいいんだよね。
千尋,行こう。
千尋,肩に乗っていいよ。
銭婆,お入り。
千尋,失礼します。
銭婆,入るなら、さっさとお入り。
千尋,おいで。
銭婆,みんなよく来たね。
千尋,あ…あの…。
銭婆,まぁ、お座り。今お茶をいれるからね。
千尋,ゼニーバさん。これ、ハクが盗んだものです。お返しに来ました。
銭婆,お前、これが何だか知ってるかい？
千尋,いえ。でも、とっても大事なものだって…。
千尋,ハクの代わりに謝りに来ました。ごめんなさい。
銭婆,お前、これを持ってて何ともなかったかい？
千尋,えっ？
銭婆,あれ？守りのまじないが消えてるね。
千尋,すいません！あのハンコについてた変な虫、私が踏みつぶしちゃいました！
銭婆,踏みつぶした？アハハハハ！
銭婆,あんた、その虫はね、妹が弟子を操るために竜の腹に忍び込ませた虫だよ。
銭婆,踏みつぶした！アハハハハ…。
銭婆,さぁ、お座り。
銭婆,お前はカオナシだね？お前もお座りな。
千尋,あっ、あの…この人達を元に戻してあげてください。
銭婆,おや？あんた達、魔法はとっくに切れてるだろ？
銭婆,戻りたかったら戻りな。
銭婆,私達２人で一人前なのに、気が合わなくてね。
銭婆,ほら、あの人ハイカラじゃないじゃない？
銭婆,魔女の双子なんて厄介の元ね。
銭婆,お前を助けてあげたいけど、私にはどうすることもできないよ。
銭婆,この世界の決まりだからね。
銭婆,両親のことも、ボーイフレンドの竜のことも、自分でやるしかない。
千尋,でも、あの、ヒントか何かもらえませんか？
千尋,ハクと私、ずっと前に会ったことがあるみたいなんです。
銭婆,じゃ、話が早いよ。
銭婆,一度あったことは忘れないものさ。思い出せないだけで。
銭婆,まぁ、今夜は遅いからゆっくりして行きな。
銭婆,お前達、手伝ってくれるかい？
銭婆,ハハハハ…ほれ、頑張って。
銭婆,そうそう。うまいじゃないか。ホントに助かるよ。
銭婆,魔法で作ったんじゃ、何にもならないからね。
銭婆,そこをくぐらせて、そう２回続けるの。
千尋,おばあちゃん、やっぱり帰る。
千尋,だって、こうしてる間に、ハクが死んじゃうかもしれない。
千尋,お父さんやお母さんが食べられちゃうかもしれない。
銭婆,まぁ、もうちょっとお待ち。
銭婆,さぁ、出来たよ。髪留めにお使い。
千尋,わぁ…きれい…。
銭婆,お守り。みんなでつむいだ糸を編み込んであるからね。
千尋,ありがとう。
銭婆,いい時に来たね。お客さんだよ。出ておくれ。
千尋,はい。
千尋,ああっ！
千尋,ハク！
千尋,ハク！
千尋,ああ、よかった。
千尋,ケガは？もう大丈夫なの？
千尋,よかった。
銭婆,フフフ…グッドタイミングね。
千尋,おばあちゃん、ハク生きてた！
銭婆,ハク竜、あなたのしたことはもうとがめません。
銭婆,その代わり、その子をしっかり守るんだよ。
銭婆,さぁ、坊や達、お帰りの時間だよ。また遊びにおいで。
銭婆,お前はここにいな。私の手助けをしておくれ。
顔無し,ア…ア…。
千尋,おばあちゃん！
千尋,ありがとう。私、行くね。
銭婆,大丈夫。あんたならやり遂げるよ。
千尋,私の本当の名前は千尋っていうんです。
銭婆,千尋…いい名だね。
銭婆,自分の名前を大事にね。
千尋,はい！
銭婆,さっ、お行き。
千尋,うん。
千尋,おばあちゃん！ありがとう！さようなら！
千尋,ハク、聞いて。
千尋,お母さんから聞いたんで、自分では覚えてなかったんだけど、私小さい時、川に落ちたことがあるの。
千尋,その川はもうマンションになって、埋められちゃったんだって。
千尋,でも、今思い出したの。
千尋,その川の名は…その川はね、コハク川。
千尋,あなたの本当の名は…コハク川。
千尋,あっ！
ハク,千尋、ありがとう。私の本当の名は、ニギハヤミ・コハクヌシだ。
千尋,ニギハヤミ？
ハク,ニギハヤミ・コハクヌシ。
千尋,すごい名前！神様みたい。
ハク,私も思い出した、千尋が私の中に落ちた時のことを。
ハク,靴を拾おうとしたんだよ。
千尋,そう…コハクが私を浅瀬に運んでくれたのね。
千尋,うれしい…。
リン,帰って来た！
湯婆婆,坊は連れて戻って来たんだろうね？
湯婆婆,ヒッ！
坊,バーバ！
湯婆婆,坊ー！
湯婆婆,ケガはなかったかい？ひどい目に遭ったね！
湯婆婆,ん？
湯婆婆,坊、あなた１人で立てるようになったの？えっ？
ハク,湯バーバ様、約束です。
ハク,千尋と両親を人間の世界に戻してください。
湯婆婆,フン！そう簡単には行かないよ。
湯婆婆,世の中には決まりというものがあるんだ！
一同,ブー！
湯婆婆,うるさいよ！
坊,バーバのケチ。もうやめなよ。
坊,とても面白かったよ、坊。
湯婆婆,で…でもさ、これは決まりなんだよ。じゃないと呪いが解けないんだよ。
坊,千を泣かしたら、バーバ嫌いになっちゃうからね。
湯婆婆,そ…そんな…。
千尋,おばあちゃん。
湯婆婆,おばあちゃん？
千尋,今そっちへ行きます。
千尋,掟のことはハクから聞きました。
湯婆婆,フン！いい覚悟だ。
湯婆婆,これはお前の契約書だよ。こっちへおいで。
湯婆婆,坊、すぐ終わるからね。
千尋,大丈夫よ。
湯婆婆,この中からお前のお父さんとお母さんを見つけな。
湯婆婆,チャンスは１回だ。
湯婆婆,ピタリと当てられたら、お前達は自由だよ。
千尋,ん？おばあちゃん、ダメ。
千尋,ここにはお父さんもお母さんもいないもん。
湯婆婆,いない？！それがお前の答えかい？
千尋,うん。
一同,大当たりー！
千尋,みんな、ありがとう！
湯婆婆,行きな！お前の勝ちだ。早く行っちまいな！
千尋,お世話になりました。
湯婆婆,フン！
千尋,さようなら！
千尋,ありがとう！
坊,またねー！
千尋,ハク！
ハク,行こう！
千尋,お父さんとお母さんは？
ハク,先に行ってる。
千尋,水がない！
ハク,私はこの先には行けない。
ハク,千尋はもと来た道をたどればいいんだ。
ハク,でも、決して振り向いちゃいけないよ。トンネルを出るまではね。
千尋,ハクは？ハクはどうするの？
ハク,私は湯バーバと話をつけて弟子をやめる。
ハク,り戻したから。
ハク,元の世界に私も戻るよ。
千尋,またどこかで会える？
ハク,うん。きっと。
千尋,きっとよ。
ハク,きっと…。
ハク,さぁ、行きな。振り向かないで。
お母さん,千尋！
千尋,あっ…。
お母さん,何してるの？早く来なさい！
千尋,あっ！
千尋,お母さん！お父さん！
お母さん,ダメじゃない？急にいなくなっちゃ。
お父さん,行くよ。
千尋,お母さん、何ともないの？
お母さん,えっ？引っ越しのトラック、もう着いちゃってるわよ。
千尋,あっ…。
お父さん,千尋、早くおいで。
お父さん,足元、気をつけな。
お母さん,千尋、そんなにくっつかないでよ。歩きにくいわ。
お父さん,出口だよ。
お父さん,あれ？
お母さん,なぁに？
お父さん,ひでぇ。
お父さん,あっ、中もホコリだらけだ。
お母さん,いたずら？
お父さん,かなぁ…。
お母さん,だから、やだって言ったのよ。
お母さん,オーライ、オーライ。平気よ。
お父さん,千尋、行くよ。
お母さん,千尋、早くしなさい！
